,human_symbol,human,mouse
2931,CPED1,0.31958762886597936,0.18681318681318684
2932,CPLANE1,0.19243986254295534,0.17582417582417584
2933,CPLANE2,0.20618556701030927,0.19230769230769232
2934,CPLX1,0.20618556701030927,0.23626373626373628
2935,CPLX2,0.18556701030927836,0.17032967032967036
2936,CPLX3,0.2508591065292096,0.2692307692307693
2937,CPLX4,0.29896907216494845,0.17582417582417584
2938,CPM,0.17869415807560138,0.19780219780219782
2939,CPN1,0.1958762886597938,0.23626373626373628
2940,CPN2,0.22336769759450173,0.18681318681318684
2941,CPNE1,0.20618556701030927,0.15384615384615385
2942,CPNE2,0.1958762886597938,0.17582417582417584
2943,CPNE3,0.20962199312714777,0.17582417582417584
2944,CPNE4,0.1958762886597938,0.17032967032967036
2945,CPNE5,0.15807560137457044,0.17582417582417584
2946,CPNE6,0.21305841924398627,0.17582417582417584
2947,CPNE7,0.1958762886597938,0.19230769230769232
2948,CPNE8,0.18900343642611683,0.20879120879120883
2949,CPNE9,0.18900343642611683,0.19230769230769232
2950,CPOX,0.20962199312714777,0.17032967032967036
2951,CPPED1,0.18556701030927836,0.15384615384615385
2952,CPQ,0.18900343642611683,0.14835164835164838
2953,CPS1,0.18900343642611683,0.19230769230769232
2954,CPSF1,0.21649484536082475,0.17582417582417584
2955,CPSF2,0.18213058419243985,0.17032967032967036
2956,CPSF3,0.1718213058419244,0.18131868131868134
2957,CPSF4,0.2027491408934708,0.15934065934065936
2958,CPSF4L,0.20962199312714777,0.14835164835164838
2959,CPSF6,0.18556701030927836,0.15384615384615385
2960,CPSF7,0.20618556701030927,0.14835164835164838
2961,CPT1A,0.1958762886597938,0.19780219780219782
2962,CPT1B,0.21993127147766323,0.13736263736263737
2963,CPT1C,0.24742268041237114,0.1153846153846154
2964,CPT2,0.15807560137457044,0.16483516483516486
2965,CPTP,0.18556701030927836,0.18131868131868134
2966,CPVL,0.18213058419243985,0.1263736263736264
2967,CPXCR1,0.17869415807560138,0.18131868131868134
2968,CPXM1,0.18556701030927836,0.19780219780219782
2969,CPXM2,0.18900343642611683,0.23626373626373628
2970,CPZ,0.1752577319587629,0.20879120879120883
2971,CR1L,0.20618556701030927,0.16483516483516486
2972,CR2,0.18213058419243985,0.1208791208791209
2973,CRABP1,0.1718213058419244,0.1318681318681319
2974,CRABP2,0.24054982817869416,0.2197802197802198
2975,CRACD,0.19931271477663232,0.1318681318681319
2976,CRACDL,0.19243986254295534,0.18681318681318684
2977,CRACR2A,0.1958762886597938,0.19230769230769232
2978,CRACR2B,0.281786941580756,0.17032967032967036
2979,CRADD,0.1718213058419244,0.18131868131868134
2980,CRAMP1,0.2302405498281787,0.14835164835164838
2981,CRAT,0.20618556701030927,0.1318681318681319
2982,CRB1,0.18213058419243985,0.15384615384615385
2983,CRB2,0.1718213058419244,0.15384615384615385
2984,CRB3,0.16838487972508592,0.20329670329670332
2985,CRBN,0.1958762886597938,0.15934065934065936
2986,CRCP,0.18556701030927836,0.17582417582417584
2987,CRCT1,0.17869415807560138,0.1153846153846154
2988,CREB1,0.2268041237113402,0.15384615384615385
2989,CREB3,0.19243986254295534,0.18681318681318684
2990,CREB3L1,0.1752577319587629,0.19780219780219782
2991,CREB3L2,0.19243986254295534,0.17582417582417584
2992,CREB3L3,0.22336769759450173,0.18681318681318684
2993,CREB3L4,0.2508591065292096,0.14285714285714288
2994,CREB5,0.23367697594501718,0.2417582417582418
2995,CREBBP,0.20618556701030927,0.18681318681318684
2996,CREBL2,0.18213058419243985,0.16483516483516486
2997,CREBRF,0.19243986254295534,0.19780219780219782
2998,CREBZF,0.19243986254295534,0.16483516483516486
2999,CREG1,0.19931271477663232,0.2197802197802198
3000,CREG2,0.18900343642611683,0.17032967032967036
3001,CRELD1,0.23711340206185566,0.18131868131868134
3002,CRELD2,0.18213058419243985,0.15934065934065936
3003,CREM,0.1958762886597938,0.20879120879120883
3004,CRH,0.16494845360824742,0.16483516483516486
3005,CRHBP,0.1512027491408935,0.19230769230769232
3006,CRHR1,0.16838487972508592,0.1208791208791209
3007,CRHR2,0.18556701030927836,0.18681318681318684
3008,CRIM1,0.18900343642611683,0.20879120879120883
3009,CRIP1,0.16838487972508592,0.14835164835164838
3010,CRIP2,0.27491408934707906,0.16483516483516486
3011,CRIP3,0.23711340206185566,0.20879120879120883
3012,CRIPT,0.18900343642611683,0.17582417582417584
3013,CRISP1,0.18900343642611683,0.2142857142857143
3014,CRISP2,0.18213058419243985,0.15934065934065936
3015,CRISP3,0.17869415807560138,0.18681318681318684
3016,CRISPLD1,0.16838487972508592,0.15934065934065936
3017,CRISPLD2,0.18900343642611683,0.2142857142857143
3018,CRK,0.1752577319587629,0.16483516483516486
3019,CRKL,0.2027491408934708,0.16483516483516486
3020,CRLF1,0.19931271477663232,0.18131868131868134
3021,CRLF2,0.2268041237113402,0.17032967032967036
3022,CRLF3,0.18213058419243985,0.1318681318681319
3023,CRLS1,0.17869415807560138,0.16483516483516486
3024,CRMP1,0.19243986254295534,0.17582417582417584
3025,CRNKL1,0.20618556701030927,0.16483516483516486
3026,CRNN,0.18213058419243985,0.18131868131868134
3027,CROCC,0.18900343642611683,0.15934065934065936
3028,CROCC2,0.1752577319587629,0.17582417582417584
3029,CROT,0.18556701030927836,0.13736263736263737
3030,CRP,0.18213058419243985,0.15384615384615385
3031,CRPPA,0.17869415807560138,0.1263736263736264
3032,CRTAC1,0.18900343642611683,0.18681318681318684
3033,CRTAM,0.1958762886597938,0.14835164835164838
3034,CRTAP,0.19931271477663232,0.15384615384615385
3035,CRTC1,0.19931271477663232,0.16483516483516486
3036,CRTC2,0.21649484536082475,0.15934065934065936
3037,CRTC3,0.20618556701030927,0.17582417582417584
3038,CRX,0.18900343642611683,0.15934065934065936
3039,CRY1,0.18556701030927836,0.19230769230769232
3040,CRY2,0.10652920962199314,0.13736263736263737
3041,CRYAA,0.18556701030927836,0.14285714285714288
3042,CRYAB,0.7731958762886598,0.27472527472527475
3043,CRYBA1,0.19243986254295534,0.15384615384615385
3044,CRYBA2,0.23711340206185566,0.18681318681318684
3045,CRYBA4,0.32989690721649484,0.2252747252747253
3046,CRYBB1,0.21993127147766323,0.17032967032967036
3047,CRYBB2,0.19931271477663232,0.23076923076923078
3048,CRYBB3,0.23711340206185566,0.28571428571428575
3049,CRYBG1,0.18900343642611683,0.13736263736263737
3050,CRYBG2,0.12714776632302405,0.14285714285714288
3051,CRYBG3,0.18900343642611683,0.1318681318681319
3052,CRYGA,0.18900343642611683,0.15934065934065936
3053,CRYGB,0.1718213058419244,0.20329670329670332
3054,CRYGC,0.1958762886597938,0.18681318681318684
3055,CRYGD,0.22336769759450173,0.15934065934065936
3056,CRYGN,0.18556701030927836,0.1208791208791209
3057,CRYGS,0.23367697594501718,0.2637362637362638
3058,CRYL1,0.19931271477663232,0.17582417582417584
3059,CRYM,0.2268041237113402,0.19780219780219782
3060,CRYZ,0.21305841924398627,0.14835164835164838
3061,CRYZL1,0.2027491408934708,0.14835164835164838
3062,CS,0.21305841924398627,0.16483516483516486
3063,CSAD,0.18213058419243985,0.14835164835164838
3064,CSDC2,0.1958762886597938,0.15934065934065936
3065,CSDE1,0.19931271477663232,0.15934065934065936
3066,CSE1L,0.18556701030927836,0.17032967032967036
3067,CSF1,0.20618556701030927,0.18131868131868134
3068,CSF1R,0.21305841924398627,0.1153846153846154
3069,CSF2,0.16494845360824742,0.17582417582417584
3070,CSF2RA,0.18556701030927836,0.18681318681318684
3071,CSF2RB,0.18556701030927836,0.17582417582417584
3072,CSF3,0.45704467353951894,0.18681318681318684
3073,CSF3R,0.15807560137457044,0.18681318681318684
3074,CSGALNACT1,0.1512027491408935,0.18131868131868134
3075,CSGALNACT2,0.21993127147766323,0.17582417582417584
3076,CSK,0.1958762886597938,0.18681318681318684
3077,CSMD1,0.18900343642611683,0.18131868131868134
3078,CSMD2,0.17869415807560138,0.18131868131868134
3079,CSMD3,0.18213058419243985,0.14285714285714288
3080,CSN1S1,0.18556701030927836,0.19780219780219782
3081,CSN2,0.17869415807560138,0.14835164835164838
3082,CSN3,0.17869415807560138,0.23626373626373628
3083,CSNK1A1,0.20618556701030927,0.17582417582417584
3084,CSNK1D,0.20618556701030927,0.18131868131868134
3085,CSNK1E,0.19931271477663232,0.14835164835164838
3086,CSNK1G1,0.20962199312714777,0.14835164835164838
3087,CSNK1G2,0.19931271477663232,0.15384615384615385
3088,CSNK1G3,0.1958762886597938,0.18131868131868134
3089,CSNK2A1,0.2027491408934708,0.18131868131868134
3090,CSNK2A2,0.20618556701030927,0.16483516483516486
3091,CSNK2B,0.1958762886597938,0.15934065934065936
3092,CSNKA2IP,0.17869415807560138,0.18131868131868134
3093,CSPG4,0.18213058419243985,0.14835164835164838
3094,CSPG5,0.28865979381443296,0.2252747252747253
3095,CSPP1,0.1958762886597938,0.17032967032967036
3096,CSRNP1,0.2508591065292096,0.2142857142857143
3097,CSRNP2,0.21305841924398627,0.16483516483516486
3098,CSRNP3,0.20962199312714777,0.16483516483516486
3099,CSRP1,0.17869415807560138,0.19780219780219782
3100,CSRP2,0.25773195876288657,0.17032967032967036
3101,CSRP3,0.21305841924398627,0.15384615384615385
3102,CST11,0.18900343642611683,0.18681318681318684
3103,CST3,0.21649484536082475,0.20329670329670332
3104,CST6,0.2542955326460481,0.15934065934065936
3105,CST7,0.18213058419243985,0.15934065934065936
3106,CST8,0.1752577319587629,0.17582417582417584
3107,CST9,0.2027491408934708,0.2142857142857143
3108,CSTB,0.19931271477663232,0.2197802197802198
3109,CSTF1,0.1512027491408935,0.14835164835164838
3110,CSTF2,0.18556701030927836,0.14835164835164838
3111,CSTF2T,0.19931271477663232,0.17032967032967036
3112,CSTF3,0.19931271477663232,0.17032967032967036
3113,CSTL1,0.1752577319587629,0.18131868131868134
3114,CT55,0.16838487972508592,0.19230769230769232
3115,CTAG2,0.18213058419243985,0.16483516483516486
3116,CTBP1,0.19243986254295534,0.17032967032967036
3117,CTBP2,0.2027491408934708,0.17032967032967036
3118,CTBS,0.19243986254295534,0.19230769230769232
3119,CTC1,0.18213058419243985,0.17032967032967036
3120,CTCF,0.1958762886597938,0.15384615384615385
3121,CTCFL,0.1958762886597938,0.15384615384615385
3122,CTDNEP1,0.2027491408934708,0.17032967032967036
3123,CTDP1,0.19931271477663232,0.14835164835164838
3124,CTDSP1,0.1512027491408935,0.17032967032967036
3125,CTDSP2,0.1958762886597938,0.13736263736263737
3126,CTDSPL,0.2027491408934708,0.18131868131868134
3127,CTDSPL2,0.18900343642611683,0.17582417582417584
3128,CTF1,0.1512027491408935,0.13736263736263737
3129,CTH,0.18213058419243985,0.18681318681318684
3130,CTHRC1,0.14776632302405499,0.15934065934065936
3131,CTIF,0.2027491408934708,0.19230769230769232
3132,CTLA4,0.14432989690721648,0.2197802197802198
3133,CTNNA1,0.2027491408934708,0.19230769230769232
3134,CTNNA2,0.1752577319587629,0.18131868131868134
3135,CTNNA3,0.16494845360824742,0.15934065934065936
3136,CTNNAL1,0.1752577319587629,0.17032967032967036
3137,CTNNB1,0.20962199312714777,0.16483516483516486
3138,CTNNBIP1,0.1958762886597938,0.16483516483516486
3139,CTNNBL1,0.19243986254295534,0.15934065934065936
3140,CTNND1,0.20618556701030927,0.15934065934065936
3141,CTNND2,0.19931271477663232,0.15934065934065936
3142,CTNS,0.22336769759450173,0.16483516483516486
3143,CTPS2,0.19243986254295534,0.15934065934065936
3144,CTR9,0.2027491408934708,0.15934065934065936
3145,CTRB1,0.23711340206185566,0.2527472527472528
3146,CTRC,0.1752577319587629,0.14285714285714288
3147,CTRL,0.19931271477663232,0.17032967032967036
3148,CTSA,0.19931271477663232,0.19780219780219782
3149,CTSB,0.19931271477663232,0.19230769230769232
3150,CTSC,0.18556701030927836,0.18681318681318684
3151,CTSD,0.19931271477663232,0.2197802197802198
3152,CTSE,0.20618556701030927,0.1208791208791209
3153,CTSF,0.19931271477663232,0.20879120879120883
3154,CTSG,0.19243986254295534,0.19780219780219782
3155,CTSH,0.19931271477663232,0.2197802197802198
3156,CTSK,0.18900343642611683,0.2527472527472528
3157,CTSL,0.19931271477663232,0.14835164835164838
3158,CTSO,0.18556701030927836,0.17582417582417584
3159,CTSS,0.20962199312714777,0.2197802197802198
3160,CTSW,0.18900343642611683,0.15934065934065936
3161,CTSZ,0.18900343642611683,0.20329670329670332
3162,CTTN,0.20618556701030927,0.18131868131868134
3163,CTTNBP2,0.16151202749140894,0.14835164835164838
3164,CTTNBP2NL,0.1958762886597938,0.1153846153846154
3165,CTU1,0.17869415807560138,0.17032967032967036
3166,CTU2,0.19931271477663232,0.15934065934065936
3167,CTXN1,0.19931271477663232,0.15384615384615385
3168,CTXN2,0.1718213058419244,0.18681318681318684
3169,CTXN3,0.18213058419243985,0.2142857142857143
3170,CUBN,0.17869415807560138,0.18681318681318684
3171,CUEDC1,0.14432989690721648,0.18681318681318684
3172,CUEDC2,0.20618556701030927,0.15934065934065936
3173,CUL1,0.17869415807560138,0.1318681318681319
3174,CUL2,0.18213058419243985,0.17032967032967036
3175,CUL3,0.19243986254295534,0.15934065934065936
3176,CUL4A,0.19931271477663232,0.15934065934065936
3177,CUL4B,0.1958762886597938,0.18131868131868134
3178,CUL5,0.2027491408934708,0.16483516483516486
3179,CUL7,0.21305841924398627,0.18681318681318684
3180,CUL9,0.21993127147766323,0.17582417582417584
3181,CUTA,0.20962199312714777,0.18131868131868134
3182,CUTC,0.20618556701030927,0.1153846153846154
3183,CUX1,0.21305841924398627,0.17582417582417584
3184,CUX2,0.17869415807560138,0.17032967032967036
3185,CUZD1,0.23711340206185566,0.24725274725274726
3186,CWC15,0.19931271477663232,0.14835164835164838
3187,CWC22,0.19243986254295534,0.14285714285714288
3188,CWC25,0.18213058419243985,0.2142857142857143
3189,CWC27,0.20962199312714777,0.15384615384615385
3190,CWF19L1,0.18556701030927836,0.15384615384615385
3191,CWF19L2,0.2302405498281787,0.14835164835164838
3192,CWH43,0.22336769759450173,0.19780219780219782
3193,CX3CL1,0.1752577319587629,0.24725274725274726
3194,CX3CR1,0.18213058419243985,0.2142857142857143
3195,CXADR,0.1958762886597938,0.15384615384615385
3196,CXCL1,0.19243986254295534,0.2252747252747253
3197,CXCL10,0.15463917525773196,0.2197802197802198
3198,CXCL11,0.24742268041237114,0.20329670329670332
3199,CXCL12,0.16494845360824742,0.19230769230769232
3200,CXCL13,0.20962199312714777,0.2197802197802198
3201,CXCL14,0.18900343642611683,0.20329670329670332
3202,CXCL16,0.18900343642611683,0.13736263736263737
3203,CXCL17,0.14776632302405499,0.19230769230769232
3204,CXCL2,0.1752577319587629,0.2252747252747253
3205,CXCL3,0.1718213058419244,0.18131868131868134
3206,CXCL5,0.16494845360824742,0.14835164835164838
3207,CXCL9,0.17869415807560138,0.14285714285714288
3208,CXCR1,0.18556701030927836,0.16483516483516486
3209,CXCR2,0.1718213058419244,0.2252747252747253
3210,CXCR3,0.19931271477663232,0.1263736263736264
3211,CXCR4,0.2852233676975945,0.24725274725274726
3212,CXCR5,0.2027491408934708,0.20879120879120883
3213,CXCR6,0.1752577319587629,0.17032967032967036
3214,CXXC1,0.1958762886597938,0.17582417582417584
3215,CXXC4,0.18556701030927836,0.2197802197802198
3216,CXXC5,0.16494845360824742,0.16483516483516486
3217,CYB561,0.19243986254295534,0.19780219780219782
3218,CYB561A3,0.17869415807560138,0.14285714285714288
3219,CYB561D1,0.16151202749140894,0.1263736263736264
3220,CYB561D2,0.18900343642611683,0.14285714285714288
3221,CYB5A,0.18213058419243985,0.16483516483516486
3222,CYB5B,0.18556701030927836,0.17582417582417584
3223,CYB5D1,0.1958762886597938,0.14285714285714288
3224,CYB5D2,0.19931271477663232,0.15934065934065936
3225,CYB5R1,0.1718213058419244,0.16483516483516486
3226,CYB5R2,0.16494845360824742,0.15384615384615385
3227,CYB5R3,0.19243986254295534,0.18131868131868134
3228,CYB5R4,0.1958762886597938,0.14285714285714288
3229,CYB5RL,0.18213058419243985,0.15384615384615385
3230,CYBA,0.140893470790378,0.18131868131868134
3231,CYBB,0.17869415807560138,0.17582417582417584
3232,CYBC1,0.18556701030927836,0.18681318681318684
3233,CYBRD1,0.20962199312714777,0.15384615384615385
3234,CYC1,0.18556701030927836,0.17582417582417584
3235,CYCS,0.18556701030927836,0.19780219780219782
3236,CYFIP1,0.1958762886597938,0.15934065934065936
3237,CYFIP2,0.21305841924398627,0.18131868131868134
3238,CYGB,0.20618556701030927,0.19230769230769232
3239,CYLC1,0.17869415807560138,0.16483516483516486
3240,CYLC2,0.1718213058419244,0.16483516483516486
3241,CYLD,0.2027491408934708,0.16483516483516486
3242,CYP11A1,0.2268041237113402,0.18131868131868134
3243,CYP11B1,0.17869415807560138,0.20879120879120883
3244,CYP11B2,0.17869415807560138,0.19230769230769232
3245,CYP17A1,0.21649484536082475,0.18681318681318684
3246,CYP19A1,0.17869415807560138,0.16483516483516486
3247,CYP1A1,0.16151202749140894,0.15934065934065936
3248,CYP1A2,0.18213058419243985,0.15934065934065936
3249,CYP1B1,0.17869415807560138,0.19230769230769232
3250,CYP20A1,0.1958762886597938,0.17032967032967036
3251,CYP24A1,0.16151202749140894,0.1098901098901099
3252,CYP26A1,0.20618556701030927,0.17582417582417584
3253,CYP26B1,0.21649484536082475,0.18681318681318684
3254,CYP26C1,0.16838487972508592,0.16483516483516486
3255,CYP27A1,0.2542955326460481,0.20879120879120883
3256,CYP27B1,0.19243986254295534,0.17032967032967036
3257,CYP2R1,0.1752577319587629,0.1153846153846154
3258,CYP2S1,0.17869415807560138,0.2252747252747253
3259,CYP2U1,0.1752577319587629,0.15934065934065936
3260,CYP2W1,0.1958762886597938,0.15384615384615385
3261,CYP39A1,0.3711340206185567,0.14835164835164838
3262,CYP46A1,0.19243986254295534,0.18131868131868134
3263,CYP4B1,0.18213058419243985,0.19230769230769232
3264,CYP4X1,0.17869415807560138,0.19230769230769232
3265,CYP7A1,0.20962199312714777,0.17582417582417584
3266,CYP7B1,0.18556701030927836,0.18681318681318684
3267,CYP8B1,0.17869415807560138,0.15934065934065936
3268,CYREN,0.18900343642611683,0.17582417582417584
3269,CYRIA,0.1718213058419244,0.20329670329670332
3270,CYRIB,0.18213058419243985,0.15384615384615385
3271,CYS1,0.16494845360824742,0.29120879120879123
3272,CYSLTR1,0.20618556701030927,0.17582417582417584
3273,CYSLTR2,0.17869415807560138,0.18131868131868134
3274,CYSRT1,0.20618556701030927,0.2527472527472528
3275,CYSTM1,0.20618556701030927,0.20329670329670332
3276,CYTH1,0.2027491408934708,0.18681318681318684
3277,CYTH2,0.19243986254295534,0.16483516483516486
3278,CYTH3,0.1958762886597938,0.16483516483516486
3279,CYTH4,0.1718213058419244,0.17582417582417584
3280,CYTIP,0.22336769759450173,0.18681318681318684
3281,CYTL1,0.1752577319587629,0.19230769230769232
3282,CYYR1,0.16151202749140894,0.15934065934065936
3283,CZIB,0.19243986254295534,0.1318681318681319
3284,D2HGDH,0.10652920962199314,0.13736263736263737
3285,DAAM1,0.2268041237113402,0.18681318681318684
3286,DAAM2,0.17869415807560138,0.17032967032967036
3287,DAB1,0.16838487972508592,0.16483516483516486
3288,DAB2,0.19243986254295534,0.14835164835164838
3289,DAB2IP,0.1718213058419244,0.17032967032967036
3290,DACH1,0.19243986254295534,0.19230769230769232
3291,DACH2,0.1958762886597938,0.18131868131868134
3292,DACT1,0.23711340206185566,0.17582417582417584
3293,DACT2,0.18900343642611683,0.18131868131868134
3294,DACT3,0.20962199312714777,0.17032967032967036
3295,DAD1,0.19931271477663232,0.17032967032967036
3296,DAG1,0.19243986254295534,0.18131868131868134
3297,DAGLA,0.16838487972508592,0.1208791208791209
3298,DAGLB,0.23367697594501718,0.17582417582417584
3299,DALRD3,0.18556701030927836,0.18681318681318684
3300,DAND5,0.19243986254295534,0.20329670329670332
3301,DAO,0.17869415807560138,0.20329670329670332
3302,DAP,0.19243986254295534,0.20329670329670332
3303,DAP3,0.2027491408934708,0.14835164835164838
3304,DAPK1,0.20962199312714777,0.20879120879120883
3305,DAPK2,0.19931271477663232,0.17032967032967036
3306,DAPK3,0.19243986254295534,0.15384615384615385
3307,DAPL1,0.1752577319587629,0.20879120879120883
3308,DAPP1,0.18556701030927836,0.15384615384615385
3309,DARS2,0.19243986254295534,0.1318681318681319
3310,DAW1,0.1752577319587629,0.15384615384615385
3311,DAXX,0.1718213058419244,0.15934065934065936
3312,DAZAP1,0.19931271477663232,0.14835164835164838
3313,DAZAP2,0.20618556701030927,0.17032967032967036
3314,DAZL,0.32989690721649484,0.20329670329670332
3315,DBF4,0.1718213058419244,0.2142857142857143
3316,DBH,0.17869415807560138,0.17582417582417584
3317,DBI,0.20618556701030927,0.15384615384615385
3318,DBN1,0.2508591065292096,0.14835164835164838
3319,DBNDD1,0.1958762886597938,0.1318681318681319
3320,DBNDD2,0.18213058419243985,0.19230769230769232
3321,DBNL,0.1958762886597938,0.16483516483516486
3322,DBP,0.2852233676975945,0.20329670329670332
3323,DBR1,0.14776632302405499,0.13736263736263737
3324,DBT,0.18213058419243985,0.18131868131868134
3325,DBX1,0.18213058419243985,0.19780219780219782
3326,DBX2,0.17869415807560138,0.18131868131868134
3327,DCAF1,0.2027491408934708,0.16483516483516486
3328,DCAF10,0.1958762886597938,0.20329670329670332
3329,DCAF11,0.21993127147766323,0.14835164835164838
3330,DCAF12,0.1958762886597938,0.15384615384615385
3331,DCAF12L1,0.18556701030927836,0.19780219780219782
3332,DCAF12L2,0.17869415807560138,0.18131868131868134
3333,DCAF13,0.19243986254295534,0.18681318681318684
3334,DCAF15,0.18213058419243985,0.1208791208791209
3335,DCAF17,0.18900343642611683,0.18131868131868134
3336,DCAF4,0.15807560137457044,0.17032967032967036
3337,DCAF5,0.21305841924398627,0.15384615384615385
3338,DCAF6,0.19931271477663232,0.18681318681318684
3339,DCAF7,0.20618556701030927,0.15934065934065936
3340,DCAF8,0.21649484536082475,0.14835164835164838
3341,DCAKD,0.1958762886597938,0.18131868131868134
3342,DCBLD1,0.15807560137457044,0.14285714285714288
3343,DCBLD2,0.19931271477663232,0.17582417582417584
3344,DCC,0.19243986254295534,0.19230769230769232
3345,DCDC2B,0.24398625429553267,0.14285714285714288
3346,DCDC2C,0.17869415807560138,0.15384615384615385
3347,DCHS1,0.2027491408934708,0.19230769230769232
3348,DCHS2,0.18213058419243985,0.17032967032967036
3349,DCK,0.21993127147766323,0.18131868131868134
3350,DCLK1,0.20962199312714777,0.15384615384615385
3351,DCLK2,0.20618556701030927,0.17582417582417584
3352,DCLK3,0.20618556701030927,0.15934065934065936
3353,DCLRE1A,0.17869415807560138,0.17582417582417584
3354,DCLRE1B,0.33333333333333337,0.15384615384615385
3355,DCLRE1C,0.19243986254295534,0.16483516483516486
3356,DCN,0.18900343642611683,0.18681318681318684
3357,DCP1A,0.2027491408934708,0.16483516483516486
3358,DCP1B,0.16838487972508592,0.1153846153846154
3359,DCP2,0.20618556701030927,0.18681318681318684
3360,DCPS,0.18556701030927836,0.15384615384615385
3361,DCST1,0.19243986254295534,0.13736263736263737
3362,DCST2,0.24054982817869416,0.1263736263736264
3363,DCSTAMP,0.1958762886597938,0.2252747252747253
3364,DCT,0.1752577319587629,0.18681318681318684
3365,DCTD,0.1752577319587629,0.14285714285714288
3366,DCTN1,0.20618556701030927,0.15384615384615385
3367,DCTN2,0.1958762886597938,0.14835164835164838
3368,DCTN3,0.18900343642611683,0.17582417582417584
3369,DCTN4,0.20962199312714777,0.18131868131868134
3370,DCTN5,0.1958762886597938,0.16483516483516486
3371,DCTN6,0.21305841924398627,0.14285714285714288
3372,DCTPP1,0.18900343642611683,0.17032967032967036
3373,DCUN1D1,0.1958762886597938,0.1318681318681319
3374,DCUN1D2,0.1958762886597938,0.17032967032967036
3375,DCUN1D3,0.21305841924398627,0.18131868131868134
3376,DCUN1D4,0.19931271477663232,0.1318681318681319
3377,DCUN1D5,0.20618556701030927,0.18131868131868134
3378,DCX,0.1958762886597938,0.19230769230769232
3379,DCXR,0.19931271477663232,0.18131868131868134
3380,DDA1,0.18900343642611683,0.16483516483516486
3381,DDAH1,0.21993127147766323,0.19230769230769232
3382,DDAH2,0.20962199312714777,0.16483516483516486
3383,DDB1,0.2027491408934708,0.14285714285714288
3384,DDB2,0.1958762886597938,0.17582417582417584
3385,DDC,0.18556701030927836,0.17582417582417584
3386,DDHD1,0.2027491408934708,0.17582417582417584
3387,DDHD2,0.17869415807560138,0.14835164835164838
3388,DDI1,0.16838487972508592,0.17032967032967036
3389,DDI2,0.18213058419243985,0.18681318681318684
3390,DDIAS,0.1958762886597938,0.1263736263736264
3391,DDIT3,0.21305841924398627,0.2197802197802198
3392,DDIT4,0.33676975945017185,0.32417582417582425
3393,DDIT4L,0.20618556701030927,0.14835164835164838
3394,DDN,0.20962199312714777,0.2142857142857143
3395,DDO,0.1752577319587629,0.17582417582417584
3396,DDOST,0.2027491408934708,0.17032967032967036
3397,DDR1,0.20962199312714777,0.2142857142857143
3398,DDR2,0.20962199312714777,0.18131868131868134
3399,DDRGK1,0.18900343642611683,0.15384615384615385
3400,DDT,0.18213058419243985,0.15384615384615385
3401,DDX1,0.18900343642611683,0.15384615384615385
3402,DDX10,0.18556701030927836,0.17582417582417584
3403,DDX11,0.18900343642611683,0.1263736263736264
3404,DDX17,0.20962199312714777,0.18681318681318684
3405,DDX18,0.18900343642611683,0.17582417582417584
3406,DDX19A,0.18556701030927836,0.17032967032967036
3407,DDX19B,0.18900343642611683,0.16483516483516486
3408,DDX20,0.18556701030927836,0.1318681318681319
3409,DDX21,0.18900343642611683,0.14835164835164838
3410,DDX23,0.2027491408934708,0.18131868131868134
3411,DDX24,0.2027491408934708,0.19230769230769232
3412,DDX25,0.17869415807560138,0.13736263736263737
3413,DDX27,0.19243986254295534,0.18131868131868134
3414,DDX28,0.09278350515463918,0.1263736263736264
3415,DDX31,0.17869415807560138,0.15384615384615385
3416,DDX39A,0.18900343642611683,0.14835164835164838
3417,DDX39B,0.20618556701030927,0.17032967032967036
3418,DDX3X,0.1752577319587629,0.17582417582417584
3419,DDX3Y,0.18556701030927836,0.20329670329670332
3420,DDX4,0.21993127147766323,0.2142857142857143
3421,DDX41,0.18900343642611683,0.18681318681318684
3422,DDX42,0.2027491408934708,0.15384615384615385
3423,DDX43,0.19931271477663232,0.17032967032967036
3424,DDX46,0.19931271477663232,0.16483516483516486
3425,DDX47,0.22336769759450173,0.16483516483516486
3426,DDX49,0.18556701030927836,0.18131868131868134
3427,DDX5,0.18556701030927836,0.18131868131868134
3428,DDX50,0.17869415807560138,0.18131868131868134
3429,DDX51,0.19931271477663232,0.17032967032967036
3430,DDX52,0.18556701030927836,0.15934065934065936
3431,DDX54,0.17869415807560138,0.15934065934065936
3432,DDX55,0.18556701030927836,0.15384615384615385
3433,DDX56,0.2027491408934708,0.17582417582417584
3434,DDX59,0.18900343642611683,0.14835164835164838
3435,DDX6,0.21305841924398627,0.16483516483516486
3436,DDX60,0.1752577319587629,0.14835164835164838
3437,DEAF1,0.1958762886597938,0.14835164835164838
3438,DECR1,0.19243986254295534,0.15384615384615385
3439,DECR2,0.16494845360824742,0.17582417582417584
3440,DEDD,0.19243986254295534,0.14835164835164838
3441,DEDD2,0.6701030927835051,0.30219780219780223
3442,DEF6,0.17869415807560138,0.17582417582417584
3443,DEF8,0.21305841924398627,0.13736263736263737
3444,DEFA3,0.1752577319587629,0.2527472527472528
3445,DEFA5,0.17869415807560138,0.20329670329670332
3446,DEFB1,0.2027491408934708,0.18681318681318684
3447,DEGS1,0.1752577319587629,0.18131868131868134
3448,DEGS2,0.1752577319587629,0.14285714285714288
3449,DEK,0.2027491408934708,0.17582417582417584
3450,DELE1,0.17869415807560138,0.16483516483516486
